Kind,Name,Cyclomatic
Public Method,"org.apache.hadoop.security.User.getShortName",1
Public Method,"org.apache.hadoop.security.User.hashCode",1
Public Method,"org.apache.hadoop.security.User.setAuthenticationMethod",1
Public Method,"org.apache.hadoop.security.User.setLastLogin",1
Public Method,"org.apache.hadoop.security.User.setLogin",1
Public Method,"org.apache.hadoop.security.User.toString",1
Private Constructor,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.AuthenticationMethod",1
Private Constructor,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.AuthenticationMethod",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.getAuthMethod",1
Method,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.getLoginAppName",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.valueOf",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.valueOf",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod.values",1
Constructor,"org.apache.hadoop.security.UserGroupInformation.DynamicConfiguration.DynamicConfiguration",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.DynamicConfiguration.getAppConfigurationEntry",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopConfiguration.getAppConfigurationEntry",5
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.abort",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.commit",15
Private Generic Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.getCanonicalUser",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.initialize",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.login",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.HadoopLoginModule.logout",2
Constructor,"org.apache.hadoop.security.UserGroupInformation.RealUser.RealUser",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.RealUser.equals",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.RealUser.getName",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.RealUser.getRealUser",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.RealUser.hashCode",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.RealUser.toString",1
Private Constructor,"org.apache.hadoop.security.UserGroupInformation.TestingGroups.TestingGroups",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.TestingGroups.getGroups",2
Private Method,"org.apache.hadoop.security.UserGroupInformation.TestingGroups.setUserGroups",1
Method,"org.apache.hadoop.security.UserGroupInformation.UgiMetrics.addGetGroups",3
Static Method,"org.apache.hadoop.security.UserGroupInformation.UgiMetrics.create",1
Method,"org.apache.hadoop.security.UserGroupInformation.UgiMetrics.getRenewalFailures",1
Static Method,"org.apache.hadoop.security.UserGroupInformation.UgiMetrics.reattach",1
Constructor,"org.apache.hadoop.security.UserGroupInformation.UserGroupInformation",1
Private Constructor,"org.apache.hadoop.security.UserGroupInformation.UserGroupInformation",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.addCredentials",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.addToken",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.addToken",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.addTokenIdentifier",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.checkTGTAndReloginFromKeytab",3
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.createProxyUser",3
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.createProxyUserForTesting",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.createRemoteUser",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.createRemoteUser",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.createUserForTesting",2
Public Generic Method,"org.apache.hadoop.security.UserGroupInformation.doAs",1
Public Generic Method,"org.apache.hadoop.security.UserGroupInformation.doAs",8
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.ensureInitialized",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.equals",3
Method,"org.apache.hadoop.security.UserGroupInformation.fixKerberosTicketOrder",5
Public Method,"org.apache.hadoop.security.UserGroupInformation.getAuthenticationMethod",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getBestUGI",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.getCredentials",3
Private Method,"org.apache.hadoop.security.UserGroupInformation.getCredentialsInternal",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getCurrentUser",2
Static Method,"org.apache.hadoop.security.UserGroupInformation.getEnableRenewThreadCreationForTest",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.getGroupNames",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.getGroups",3
Private Method,"org.apache.hadoop.security.UserGroupInformation.getLogin",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getLoginUser",2
Static Method,"org.apache.hadoop.security.UserGroupInformation.getNextTgtRenewalTime",1
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.getOSLoginModuleName",7
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.getOsPrincipalClass",7
Public Method,"org.apache.hadoop.security.UserGroupInformation.getPrimaryGroupName",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.getRealAuthenticationMethod",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getRealAuthenticationMethod",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.getRealUser",2
Private Method,"org.apache.hadoop.security.UserGroupInformation.getRefreshTime",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.getShortUserName",1
Protected Method,"org.apache.hadoop.security.UserGroupInformation.getSubject",1
Private Method,"org.apache.hadoop.security.UserGroupInformation.getTGT",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.getTokenIdentifiers",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.getTokens",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getUGIFromSubject",3
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.getUGIFromTicketCache",6
Public Method,"org.apache.hadoop.security.UserGroupInformation.getUserName",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.hasKerberosCredentials",1
Private Method,"org.apache.hadoop.security.UserGroupInformation.hasSufficientTimeElapsed",2
Public Method,"org.apache.hadoop.security.UserGroupInformation.hashCode",1
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.initialize",9
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.isAuthenticationMethodEnabled",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.isFromKeytab",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.isLoginKeytabBased",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.isLoginTicketBased",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.isSecurityEnabled",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.logAllUserInfo",4
Private Method,"org.apache.hadoop.security.UserGroupInformation.logPrivilegedAction",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.loginUserFromKeytab",4
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.loginUserFromKeytabAndReturnUGI",6
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.loginUserFromSubject",14
Public Method,"org.apache.hadoop.security.UserGroupInformation.logoutUserFromKeytab",5
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.main",2
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.newLoginContext",1
Private Static Method,"org.apache.hadoop.security.UserGroupInformation.prependFileAuthority",2
Private Method,"org.apache.hadoop.security.UserGroupInformation.print",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.reattachMetrics",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.reloginFromKeytab",9
Public Method,"org.apache.hadoop.security.UserGroupInformation.reloginFromTicketCache",7
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.reset",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.setAuthenticationMethod",1
Public Method,"org.apache.hadoop.security.UserGroupInformation.setAuthenticationMethod",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.setConfiguration",1
Static Method,"org.apache.hadoop.security.UserGroupInformation.setEnableRenewThreadCreationForTest",1
Private Method,"org.apache.hadoop.security.UserGroupInformation.setLogin",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.setLoginUser",1
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.setShouldRenewImmediatelyForTests",1
Private Method,"org.apache.hadoop.security.UserGroupInformation.shouldRelogin",1
Private Method,"org.apache.hadoop.security.UserGroupInformation.spawnAutoRenewalThreadForUserCreds",3
Public Method,"org.apache.hadoop.security.UserGroupInformation.spawnAutoRenewalThreadForUserCreds.(Anon_1).run",12
Public Method,"org.apache.hadoop.security.UserGroupInformation.toString",2
Public Static Method,"org.apache.hadoop.security.UserGroupInformation.trimLoginMethod",2
Static Method,"org.apache.hadoop.security.WhitelistBasedResolver.getSaslProperties",2
Public Method,"org.apache.hadoop.security.WhitelistBasedResolver.getServerProperties",3
Public Method,"org.apache.hadoop.security.WhitelistBasedResolver.getServerProperties",2
Public Method,"org.apache.hadoop.security.WhitelistBasedResolver.setConf",2
Protected Constructor,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.AbstractJavaKeyStoreProvider",1
Public Static Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.bytesToChars",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.createCredentialEntry",3
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.createPermissions",0
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.deleteCredentialEntry",3
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.flush",5
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getAliases",3
Protected Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getConf",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getCredentialEntry",5
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getInputStreamForFile",0
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getKeyStore",1
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getOutputStreamForKeystore",0
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getPassword",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getPath",1
Protected Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getPathAsString",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getReadLock",1
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getSchemeName",0
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getUri",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.getWriteLock",1
Protected Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.initFileSystem",2
Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.innerSetCredential",2
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.isChanged",1
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.keystoreExists",0
Private Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.locateKeystore",5
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.needsPassword",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.noPasswordError",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.noPasswordWarning",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.setChanged",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.setPassword",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.setPath",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.setReadLock",1
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.setWriteLock",1
Protected Abstract Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.stashOriginalFilePermissions",0
Public Method,"org.apache.hadoop.security.alias.AbstractJavaKeyStoreProvider.toString",1
Protected Constructor,"org.apache.hadoop.security.alias.CredentialProvider.CredentialEntry.CredentialEntry",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.CredentialEntry.getAlias",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.CredentialEntry.getCredential",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.CredentialEntry.toString",3
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProvider.createCredentialEntry",0
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProvider.deleteCredentialEntry",0
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProvider.flush",0
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProvider.getAliases",0
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProvider.getCredentialEntry",0
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.isTransient",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.needsPassword",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.noPasswordError",1
Public Method,"org.apache.hadoop.security.alias.CredentialProvider.noPasswordWarning",1
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialProviderFactory.createProvider",0
Public Static Method,"org.apache.hadoop.security.alias.CredentialProviderFactory.getProviders",6
Protected Method,"org.apache.hadoop.security.alias.CredentialShell.Command.doHelp",1
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialShell.Command.execute",0
Protected Method,"org.apache.hadoop.security.alias.CredentialShell.Command.getCredentialProvider",6
Public Abstract Method,"org.apache.hadoop.security.alias.CredentialShell.Command.getUsage",0
Protected Method,"org.apache.hadoop.security.alias.CredentialShell.Command.printProviderWritten",1
Protected Method,"org.apache.hadoop.security.alias.CredentialShell.Command.warnIfTransientProvider",2
Public Constructor,"org.apache.hadoop.security.alias.CredentialShell.CreateCommand.CreateCommand",1
Public Method,"org.apache.hadoop.security.alias.CredentialShell.CreateCommand.execute",5
Public Method,"org.apache.hadoop.security.alias.CredentialShell.CreateCommand.getUsage",1
Public Method,"org.apache.hadoop.security.alias.CredentialShell.CreateCommand.validate",7
Public Constructor,"org.apache.hadoop.security.alias.CredentialShell.DeleteCommand.DeleteCommand",1
Public Method,"org.apache.hadoop.security.alias.CredentialShell.DeleteCommand.execute",4
